8/6/2017,-576.80,TICKETEK PTY LTD WEB SYDNEY  AUS Card xx7113 Value Date: 06/06/2017
8/6/2017,-40.00,TRANSPORT FOR NSW        SYDNEY       AU
7/6/2017,-9.21,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 04/06/2017
7/6/2017,-15.98,CHEMIST WAREHOUSE HURSTVILLE NS AUS Card xx8731 Value Date: 04/06/2017
7/6/2017,-12.53,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 05/06/2017
7/6/2017,-4.00,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 05/06/2017
7/6/2017,"-1,073.00",JB HOME HURSTVILLE HURSTVILLE NS AUS Card xx7113 Value Date: 04/06/2017
7/6/2017,-35.75,HARVIN SPICES HURSTVILLE NS AUS Card xx7113 Value Date: 04/06/2017
6/6/2017,-13.48,HJ VICTORY PTY LTD QPS SYLVANIA  AUS Card xx8731 Value Date: 05/06/2017
6/6/2017,-22.49,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 02/06/2017
6/6/2017,-3.20,DELISSE SYDNEY NS AUS Card xx7113 Value Date: 02/06/2017
6/6/2017,-5.00,SQ *WHITE HORSE COFFEE Sutherland NS AUS Card xx7113 Value Date: 03/06/2017
6/6/2017,-7.15,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 03/06/2017
6/6/2017,-7.18,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 02/06/2017
6/6/2017,-12.00,BWS LIQUOR W1484 SUTHERLAND  AUS Card xx7113 Value Date: 02/06/2017
3/6/2017,-9.99,PLINE PH SUTHERLAND   SUTHERLAND   NSWAU
3/6/2017,-200.00,Wdl ATM CBA ATM  SUTHERLAND     NSW 225901   AUS
3/6/2017,-26.34,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 01/06/2017
3/6/2017,-7.50,PEGASUS THAI PTY LTD SYDNEY  AUS Card xx7113 Value Date: 02/06/2017
2/6/2017,-18.65,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 31/05/2017
1/6/2017,-500.00,DEFT RENT            NetBank BPAY 4481 26169508 1 9 gray week rent
1/6/2017,-12.50,ST GEORGE GROCERIES PENSHURST NS AUS Card xx7113 Value Date: 28/05/2017
1/6/2017,-3.60,EGGS & BACON HOLDINQPS PYRMONT  AUS Card xx7113 Value Date: 31/05/2017
1/6/2017,-9.90,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 29/05/2017
1/6/2017,-28.50,NOTARAS FISH MARKETS CRONULLA  AUS Card xx7113 Value Date: 27/05/2017
1/6/2017,-3.50,MALDINIS ESPRESSO CHIPPENDAL NS AUS Card xx8731 Value Date: 29/05/2017
1/6/2017,-2.79,PRICELINE CRONULLA CRONULLA  AUS Card xx8731 Value Date: 27/05/2017
1/6/2017,-9.96,HJ VICTORY PTY LTD QPS SYLVANIA  AUS Card xx8731 Value Date: 31/05/2017
31/05/2017,-31.03,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 28/05/2017
31/05/2017,-5.35,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 29/05/2017
31/05/2017,-4.00,Stockroom Cafe Pyrmont NS AUS Card xx7113 Value Date: 29/05/2017
31/05/2017,-36.80,MOONLIGHT VIET CUISINE SUTHERLAND NS AUS Card xx7113 Value Date: 26/05/2017
31/05/2017,-3.60,EGGS & BACON HOLDINQPS PYRMONT  AUS Card xx7113 Value Date: 30/05/2017
30/05/2017,-3.50,LUXE MIRANDA SURRY HILLS  AUS Card xx8731 Value Date: 25/05/2017
30/05/2017,-9.50,SQ *WHITE HORSE COFFEE Sutherland NS AUS Card xx8731 Value Date: 27/05/2017
30/05/2017,-11.50,SOUKS MEDITERRANEAN PYRMONT NS AUS Card xx7113 Value Date: 24/05/2017
30/05/2017,-20.00,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 27/05/2017
30/05/2017,-50.87,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 27/05/2017
26/05/2017,-4.00,SQ *WHITE HORSE COFFEE Sutherland NS AUS Card xx8731 Value Date: 24/05/2017
26/05/2017,-17.40,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 24/05/2017
26/05/2017,-11.32,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 24/05/2017
26/05/2017,-33.40,BIG W W0171 MIRANDA  AUS Card xx8731 Value Date: 25/05/2017
26/05/2017,-4.40,METROPOLE CAFE QVB SYDNEY NS AUS Card xx7113 Value Date: 22/05/2017
26/05/2017,-3.60,EGGS & BACON HOLDINQPS PYRMONT  AUS Card xx7113 Value Date: 25/05/2017
25/05/2017,-500.00,DEFT RENT            NetBank BPAY 4481 26169508 1 9 gray week rent
25/05/2017,-60.00,SHIRE FAMILY MEDICAL SUTHERLAND NS AUS Card xx8731 Value Date: 22/05/2017
25/05/2017,-4.00,IKEA TEMPE TEMPE NS AUS Card xx7113 Value Date: 23/05/2017
25/05/2017,-38.83,IKEA TEMPE TEMPE NS AUS Card xx7113 Value Date: 23/05/2017
25/05/2017,-65.66,PLINE PH SUTHERLAND SUTHERLAND  AUS Card xx7113 Value Date: 20/05/2017
25/05/2017,-3.60,EGGS & BACON HOLDINQPS PYRMONT  AUS Card xx7113 Value Date: 24/05/2017
24/05/2017,-79.99,"Direct Debit 119218 VODAFONE T3,BDD3B,F"
24/05/2017,-14.10,EVE'S APPLE KOGARAH NS AUS Card xx8731 Value Date: 22/05/2017
24/05/2017,-13.00,T2 - SYDNEY SYDNEY NS AUS Card xx7113 Value Date: 21/05/2017
24/05/2017,-5.00,SYDNEY CITY PHARMA SYDNEY NS AUS Card xx7113 Value Date: 22/05/2017
24/05/2017,-44.05,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 21/05/2017
23/05/2017,-12.00,LIQUORLAND 3403 SUTHERLAND AU AUS Card xx7113 Value Date: 19/05/2017
23/05/2017,-17.50,CEEZ INVESTMENTS PTY L SYDNEY  AUS Card xx7113 Value Date: 21/05/2017
23/05/2017,-35.90,COLES 4789 SUTHERLAND AU AUS Card xx7113 Value Date: 19/05/2017
23/05/2017,-9.50,SQ *WHITE HORSE COFFEE Sutherland NS AUS Card xx7113 Value Date: 19/05/2017
23/05/2017,-10.73,COLES 4789 SUTHERLAND AU AUS Card xx8731 Value Date: 20/05/2017
23/05/2017,-48.95,PAYPAL *A758514493 4029357733 AU AUS Card xx8731 Value Date: 19/05/2017
23/05/2017,-40.00,TRANSPORT FOR NSW-OPAL CHIPPENDALE  AUS Card xx8731 Value Date: 22/05/2017
